 61 3068.483520 8.529E-25 4.737E-01.03200.055 1638.91500.75-.006137    0 1 1 0 1F2    0 1 0 0 1E     5E  47         4E   3     332333332329 1 1 1    22.0   18.0
 61 3068.491145 1.126E-29 5.951E-07.04600.060 1593.05600.61-.006100    0 1 0 1 1F2    0 0 0 0 1A1   18A2 16        17A1  1     334332403638 7 1 7   185.0  175.0
 61 3068.494691 2.643E-25 5.601E-02.04400.069 1558.50010.75-.006137    0 2 0 1 2F2    0 0 0 1 1F2    6F2 71         6F1  5     332333332329 1 1 1    39.0   39.0
 61 3068.504166 8.565E-23 3.357E-02.05600.078  104.77600.72-.006100    0 2 0 0 1E     0 0 0 0 1A1    4E  14         4E   1     354332453638 7 1 7    18.0   18.0
 61 3068.517346 3.774E-25 1.478E-04.06200.075  293.12290.70-.006100    0 2 0 0 1A1    0 0 0 0 1A1    7F2 30         7F1  1     334332453638 7 1 7    45.0   45.0
 61 3068.530227 1.252E-24 4.637E-01.04400.069 1638.96660.75-.006137    0 1 1 0 1F2    0 1 0 0 1E     5F2 69         4F1  4     332333332329 1 1 1    33.0   27.0
 61 3068.533774 6.776E-25 1.284E-01.04500.100 1718.65390.75-.006137    0 0 1 1 1F2    0 0 0 1 1F2    9A1 25         8A2  2     332333332329 1 1 1    95.0   85.0
 61 3068.540313 5.724E-28 2.923E-04.04400.058 1975.72490.60-.006100    0 1 0 1 1F1    0 0 0 0 1A1   20F2 49        19F1  2     234332403638 7 1 7   123.0  117.0
 61 3068.540516 4.284E-24 1.119E-03.06500.078  104.77990.72-.006100    0 2 0 0 1E     0 0 0 0 1A1    4F1 19         4F2  1     344332453638 7 1 7    27.0   27.0
 61 3068.572507 5.779E-23 1.510E-02.06500.078  104.77460.72-.006100    0 2 0 0 1E     0 0 0 0 1A1    4F2 21         4F1  1     354332453638 7 1 7    27.0   27.0
 61 3068.580537 3.085E-25 6.548E-02.04400.069 1558.80960.75-.006137    0 2 0 1 2F2    0 0 0 1 1F2    6F1 69         6F2  5     332333332329 1 1 1    39.0   39.0
 61 3068.593342 2.730E-25 3.507E-02.04700.099 1526.21460.75-.006137    1 1 0 0 1E     0 0 0 1 1F2    5A1 19         6A2  1     332333332329 1 1 1    55.0   65.0
 61 3068.635396 6.218E-24 1.024E+00.04400.069 1561.71940.75-.006137    1 0 0 1 1F2    0 0 0 1 1F2    8F1 51         7F2  1     332333332329 1 1 1    51.0   45.0
 61 3068.706770 7.061E-24 1.991E-01.03800.063 1251.77970.62-.006100    1 0 0 0 1A1    0 0 0 0 1A1   16E  30        15E   2     344332453638 7 1 7    66.0   62.0
 61 3068.733557 4.504E-25 1.832E-01.03900.062 1692.61320.75-.006137    0 1 1 0 1F1    0 1 0 0 1E     6F2 79         5F1  6     332333332329 1 1 1    39.0   33.0
 61 3068.884885 1.023E-26 1.915E-04.04600.063 1250.83610.62-.006100    1 0 0 0 1A1    0 0 0 0 1A1   16F2 44        15F1  1     334332453638 7 1 7    99.0   93.0
 61 3068.986009 2.144E-25 1.033E-01.03900.062 1693.10180.75-.006138    0 3 0 0 1A1    0 1 0 0 1E     5F1 76         5F2  6     332333332329 1 1 1    33.0   33.0
 61 3068.989095 5.939E-24 9.788E-01.04400.069 1561.89580.75-.006138    1 0 0 1 1F2    0 0 0 1 1F2    8F2 52         7F1  1     332333332329 1 1 1    51.0   45.0
 61 3069.027231 5.221E-25 1.725E-01.04500.100 1754.84720.75-.006138    0 3 0 0 1A2    0 1 0 0 1E     6A1 30         6A2  2     332333332329 1 1 1    65.0   65.0
 61 3069.035389 5.540E-24 2.259E+00.03900.062 1693.10180.75-.006138    0 1 1 0 1F2    0 1 0 0 1E     6F1 78         5F2  6     332333332329 1 1 1    39.0   33.0
 61 3069.103049 2.344E-25 2.953E-02.04700.099 1556.48170.75-.006138    0 2 0 1 2F2    0 0 0 1 1F2    6A2 22         6A1  2     332333332329 1 1 1    65.0   65.0
 61 3069.134764 1.452E-23 1.364E-01.04700.065 1096.13290.62-.006100    0 1 0 1 1F1    0 0 0 0 1A1   15F2 45        14F1  3     344332453638 7 1 7    93.0   87.0
 61 3069.178870 1.423E-26 4.005E-04.03800.063 1251.30760.62-.006100    1 0 0 0 1A1    0 0 0 0 1A1   16E  30        15E   1     334332453638 7 1 7    66.0   62.0
 61 3069.209488 4.065E-25 1.646E-01.03900.062 1691.64950.75-.006138    0 1 1 0 1F1    0 1 0 0 1E     6F1 76         5F2  5     332333332329 1 1 1    39.0   33.0
 61 3069.225513 6.868E-22 1.077E-01.06160.078  104.77280.72-.008400    0 2 0 0 1E     0 0 0 0 1A1    4A2  6         4A1  1     455343453631 3 2 2    45.0   45.0
 61 3069.308322 8.729E-24 8.662E-01.04700.099 1562.57430.75-.006139    1 0 0 1 1F2    0 0 0 1 1F2    8A2 17         7A1  1     332333332329 1 1 1    85.0   75.0
 61 3069.340768 1.338E-29 1.022E-05.03800.058 1975.01460.60-.006100    0 1 0 1 1F1    0 0 0 0 1A1   20E  33        19E   1     134332453638 7 1 7    82.0   78.0
 61 3069.364434 2.464E-29 8.924E-05.04500.057 2397.80660.58-.006100    0 1 0 1 1F2    0 0 0 0 1A1   22F2 51        21F1  3     233332403637 7 1 7   135.0  129.0
